 VARIABLES = X, Y, DEN, U, V, PRE, Tem, StrF
 ZONE  I =          251 , J =           61 
 DATAPACKING=BLOCK, VARLOCATION=([3-8]=CELLCENTERED)
  0.149483376356182       0.148104291183784       0.146710006326305     
  0.145301158831194       0.143878416741886       0.142442479093251     
  0.140994075859608       0.139533967837366       0.138062946502079     
  0.136581833844445       0.135091482187968       0.133592774032891     
  0.132086621922480       0.130573968343227       0.129055785708711     
  0.127533076421028       0.126006873030252       0.124478238526670     
  0.122948266770396       0.121418083063875       0.119888844898474     
  0.118361742875929       0.116838001795606       0.115318881918442     
  0.113805680391261       0.112299732817808       0.110802414949386     
  0.109315144461887       0.107839382777682       0.106376636876271     
  0.104928461034591       0.103496458423584       0.102082282478303     
  0.100687637953881       9.931428157116096E-002  9.796402214873259E-002
  9.663872011736176E-002  9.534028631121795E-002  9.407067993281382E-002
  9.283190559398345E-002  9.162600934332575E-002  9.045507360468871E-002
  8.932121096887169E-002  8.822655679509203E-002  8.717326060540859E-002
  8.616347629389291E-002  8.519935117550591E-002  8.428301395067250E-002
  8.341656169913321E-002  8.260204601316758E-002  8.184145845708281E-002
  8.113671554926496E-002  8.048964346323179E-002  7.990196271166537E-002
  7.937527306108152E-002  7.891103894461872E-002  7.851057564778241E-002
  7.817503651881985E-002  7.790540147013472E-002  7.770246700604250E-002
  7.756683797072937E-002  7.749892119614674E-002  8.730084721672825E-002
  8.737729714784954E-002  8.752996576755315E-002  8.775839309041160E-002
  8.806189528646309E-002  8.843957190412043E-002  8.889031525775952E-002
  8.941282176494278E-002  9.000560502208006E-002  9.066701033137835E-002
  9.139523039285166E-002  9.218832187443338E-002  9.304422253167238E-002
  9.396076857869180E-002  9.493571202935387E-002  9.596673771629735E-002
  9.705147975272409E-002  9.818753721275621E-002  9.937248883641955E-002
  0.100603906610924       0.101879368120308       0.103196467575056     
  0.104552825482541       0.105946096953028       0.107373978648984     
  0.108834214436067       0.110324599800520       0.111842985120066     
  0.113387277891915       0.114955444029797       0.116545508347462     
  0.118155554349724       0.119783723449024       0.121428213725202     
  0.123087278335996       0.124759223679818       0.126442407403425     
  0.128135236335101       0.129836164412894       0.131543690668858     
  0.133256357315468       0.134972747973441       0.136691486066940     
  0.138411233404410       0.140130688959892       0.141848587849871     
  0.143563700505932       0.145274832031289       0.146980821737792     
  0.148680542838500       0.150372902275865       0.152056840665238     
  0.153731332331160       0.155395385430705       0.157048042115525     
  0.158688378721149       0.160315505979420       0.161928569213449     
  0.163526748500573       0.165109258815511       0.166675350089865     
  0.168224307218127       0.169755450008799       0.171268133018211     
  0.172761745308022       0.174235710118733       0.175689484463380     
  0.177122558589652       0.178534455369576       0.179924729621731     
  0.181292967314357       0.182638784714300       0.183961827458159     
  0.185261769547254       0.186538312299183       0.187791183248288     
  0.189020134989113       0.190224944000965       0.191405409448080     
  0.192561351958624       0.193692612393667       0.194799050612774     
  0.195880544255302       0.196936987531147       0.197968290032320     
  0.198974375564572       0.199955181015174       0.200910655255015     
  0.201840758078805       0.202745459189117       0.203624737224292     
  0.204478578835059       0.205306977808944       0.206109934243981     
  0.206887453773786       0.207639546842497       0.208366228028237     
  0.209067515417375       0.209743430025329       0.210393995264181     
  0.211019236454379       0.211619180379547       0.212193854883151     
  0.212743288501521       0.213267510132003       0.213766548744490     
  0.214240433109601       0.214689191565254       0.215112851812462     
  0.215511440725385       0.215884984197494       0.216233507005084     
  0.216557032678749       0.216855583394163       0.217129179892640     
  0.217377841393131       0.217601585536860       0.217800428336459     
  0.217974384112748       0.218123465468430       0.218247683260054     
  0.218347046559278       0.218421562651423       0.218471237008293     
  0.218496073272998       0.218496073272998       0.218471237008293     
  0.218421562651423       0.218347046559278       0.218247683260054     
  0.218123465468430       0.217974384112748       0.217800428336459     
  0.217601585536860       0.217377841393131       0.217129179892639     
  0.216855583394162       0.216557032678749       0.216233507005085     
  0.215884984197494       0.215511440725385       0.215112851812462     
  0.214689191565254       0.214240433109602       0.213766548744490     
  0.213267510132003       0.212743288501522       0.212193854883151     
  0.211619180379547       0.211019236454379       0.210393995264182     
  0.209743430025330       0.209067515417376       0.208366228028237     
  0.207639546842497       0.206887453773787       0.206109934243981     
  0.205306977808944       0.204478578835059       0.203624737224292     
  0.202745459189117       0.201840758078805       0.200910655255015     
  0.199955181015174       0.198974375564572       0.197968290032320     
  0.196936987531147       0.195880544255302       0.194799050612774     
  0.193692612393668       0.192561351958624       0.191405409448080     
  0.190224944000965       0.189020134989114       0.187791183248288     
  0.186538312299183       0.185261769547254       0.183961827458159     
  0.182638784714300       0.181292967314357       0.179924729621731     
  0.178534455369576       0.177122558589652       0.175689484463380     
  0.174235710118733       0.172761745308022       0.171268133018211     
  0.169755450008799       0.168224307218127       0.166675350089865     
  0.165109258815511       0.163526748500573       0.161928569213445     
  0.160315505979400       0.158688378721126       0.157048042115521     
  0.155395385430704       0.153731332331160       0.152056840665238     
  0.150372902275865       0.148680542838500       0.146980821737792     
  0.145274832031289       0.143563700505932       0.141848587849870     
  0.140130688959892       0.138411233404410       0.136691486066940     
  0.134972747973441       0.133256357315468       0.131543690668858     
  0.129836164412894       0.128135236335101       0.126442407403425     
  0.124759223679818       0.123087278335996       0.121428213725202     
  0.119783723449024       0.118155554349724       0.116545508347462     
  0.114955444029797       0.113387277891915       0.111842985120066     
  0.110324599800520       0.108834214436067       0.107373978648984     
  0.105946096953028       0.104552825482541       0.103196467575056     
  0.101879368120308       0.100603906610924       9.937248883641950E-002
  9.818753721275610E-002  9.705147975272396E-002  9.596673771629721E-002
  9.493571202935379E-002  9.396076857869172E-002  9.304422253167224E-002
  9.218832187443340E-002  9.139523039285169E-002  9.066701033137824E-002
  9.000560502208009E-002  8.941282176494271E-002  8.889031525775942E-002
  8.843957190412034E-002  8.806189528646302E-002  8.775839309041157E-002
  8.752996576755308E-002  8.737729714784949E-002  8.730084721672819E-002
  9.702670629581391E-002  9.711155261950455E-002  9.728098748333322E-002
  9.753449811738771E-002  9.787132226753163E-002  9.829045629435322E-002
  9.879066569026114E-002  9.937049780007645E-002  0.100028296472439     
  0.100762218325833       0.101570250333842       0.102450228368713     
  0.103399856357567       0.104416725711053       0.105498334699518     
  0.106642107468177       0.107845412404060       0.109105579623046     
  0.110419917353953       0.111785727050976       0.113200317122649     
  0.114661015178133       0.116165178742983       0.117710204446860     
  0.119293535695464       0.120912668887426       0.122565158255176     
  0.124248619428816       0.125960731839233       0.127699240086486     
  0.129461954407636       0.131246750377669       0.133051567979173     
  0.134874410169329       0.136713341064782       0.138566483860801     
  0.140432018583818       0.142308179767897       0.144193254134848     
  0.146085578340909       0.147983536844060       0.149885559933510     
  0.151790121951119       0.153695739720973       0.155600971202809     
  0.157504414375778       0.159404706325980       0.161300522555106     
  0.163190576481355       0.165073619107890       0.166948438859074     
  0.168813861531564       0.170668750349718       0.172512006113681     
  0.174342567398946       0.176159410781631       0.177961551074575     
  0.179748041559707       0.181517974181964       0.183270479697484     
  0.185004727764893       0.186719926946845       0.188415324646055     
  0.190090206937731       0.191743898294509       0.193375761228447     
  0.194985195819481       0.196571639124764       0.198134564507590     
  0.199673480857495       0.201187931717458       0.202677494329080     
  0.204141778586109       0.205580425924906       0.206993108150651     
  0.208379526203303       0.209739408870586       0.211072511478166     
  0.212378614554168       0.213657522455850       0.214909062004644     
  0.216133081113888       0.217329447419996       0.218498046945791     
  0.219638782766383       0.220751573711503       0.221836353105269     
  0.222893067541523       0.223921675703803       0.224922147233289     
  0.225894461647594       0.226838607310534       0.227754580458287     
  0.228642384279760       0.229502028051610       0.230333526332181     
  0.231136898208504       0.231912166597293       0.232659357601013     
  0.233378499913572       0.234069624276763       0.234732762983514     
  0.235367949426463       0.235975217688635       0.236554602175548     
  0.237106137287882       0.237629857118347       0.238125795195496     
  0.238593984249529       0.239034455996429       0.239447240970641     
  0.239832368367959       0.240189865896862       0.240519759667725     
  0.240822074086661       0.241096831766889       0.241344053460198     
  0.241563757996206       0.241755962225053       0.241920680959228     
  0.242057926962784       0.242167710913305       0.242250041371026     
  0.242304924768619       0.242332365396333       0.242332365396333     
  0.242304924768619       0.242250041371026       0.242167710913305     
  0.242057926962785       0.241920680959228       0.241755962225053     
  0.241563757996206       0.241344053460198       0.241096831766889     
  0.240822074086661       0.240519759667725       0.240189865896862     
  0.239832368367959       0.239447240970641       0.239034455996429     
  0.238593984249530       0.238125795195496       0.237629857118347     
  0.237106137287882       0.236554602175548       0.235975217688635     
  0.235367949426463       0.234732762983515       0.234069624276764     
  0.233378499913572       0.232659357601014       0.231912166597293     
  0.231136898208504       0.230333526332181       0.229502028051610     
  0.228642384279760       0.227754580458287       0.226838607310534     
  0.225894461647595       0.224922147233289       0.223921675703802     
  0.222893067541523       0.221836353105269       0.220751573711503     
  0.219638782766383       0.218498046945792       0.217329447419996     
  0.216133081113888       0.214909062004644       0.213657522455850     
  0.212378614554168       0.211072511478167       0.209739408870587     
  0.208379526203303       0.206993108150651       0.205580425924906     
  0.204141778586109       0.202677494329080       0.201187931717458     
  0.199673480857495       0.198134564507590       0.196571639124764     
  0.194985195819481       0.193375761228447       0.191743898294509     
  0.190090206937732       0.188415324646055       0.186719926946845     
  0.185004727764893       0.183270479697485       0.181517974181964     
  0.179748041559703       0.177961551074556       0.176159410781610     
  0.174342567398942       0.172512006113680       0.170668750349718     
  0.168813861531564       0.166948438859074       0.165073619107890     
  0.163190576481355       0.161300522555106       0.159404706325980     
  0.157504414375778       0.155600971202809       0.153695739720973     
  0.151790121951119       0.149885559933510       0.147983536844060     
  0.146085578340909       0.144193254134848       0.142308179767897     
  0.140432018583818       0.138566483860801       0.136713341064781     
  0.134874410169329       0.133051567979173       0.131246750377669     
  0.129461954407636       0.127699240086486       0.125960731839233     
  0.124248619428816       0.122565158255176       0.120912668887426     
  0.119293535695464       0.117710204446859       0.116165178742983     
  0.114661015178133       0.113200317122649       0.111785727050976     
  0.110419917353953       0.109105579623046       0.107845412404060     
  0.106642107468177       0.105498334699518       0.104416725711053     
  0.103399856357567       0.102450228368713       0.101570250333842     
  0.100762218325833       0.100028296472439       9.937049780007637E-002
  9.879066569026103E-002  9.829045629435312E-002  9.787132226753155E-002
  9.753449811738771E-002  9.728098748333316E-002  9.711155261950449E-002
  9.702670629581386E-002  0.106692739200042       0.106785834069970     
  0.106971739729954       0.107249891119558       0.107619448303197     
  0.108079305443560       0.108628102457262       0.109264239112401     
  0.109985891250415       0.110791028807286       0.111677435278626     
  0.112642728234017       0.113684380500863       0.114799741645413     
  0.115986059376619       0.117240500537488       0.118560171368256     
  0.119942136775246       0.121383438376095       0.122881111128246     
  0.124432198409547       0.126033765456361       0.127682911105224     
  0.129376777838526       0.131112560153853       0.132887511325541     
  0.134698948651123       0.136544257287704       0.138420892812997     
  0.140326382651787       0.142258326514469       0.144214395998216     
  0.146192333501549       0.148189950592240       0.150205125964357     
  0.152235803109936       0.154279987816525       0.156335745589642     
  0.158401199085161       0.160474525623445       0.162553954842038     
  0.164637766532723       0.166724288690552       0.168811895799042     
  0.170899007372893       0.172984086735182       0.175065640037149     
  0.177142215525046       0.179212403005926       0.181274833502311     
  0.183328179091163       0.185371152876604       0.187402509061279     
  0.189421043129069       0.191425592079289       0.193415034687607     
  0.195388291775377       0.197344326477363       0.199282144465384     
  0.201200794110938       0.203099366598577       0.204976995928972     
  0.206832858843819       0.208666174648199       0.210476204912512     
  0.212262253074489       0.214023663909843       0.215759822886610     
  0.217470155427356       0.219154126038575       0.220811237353260     
  0.222441029074961       0.224043076818083       0.225616990885620     
  0.227162414972935       0.228679024805887       0.230166526716418     
  0.231624656205882       0.233053176463171       0.234451876850204     
  0.235820571398179       0.237159097301354       0.238467313399953     
  0.239745098699739       0.240992350918800       0.242208985046086     
  0.243394931952037       0.244550137043287       0.245674558961291     
  0.246768168334830       0.247830946587849       0.248862884805685     
  0.249863982660842       0.250834247399699       0.251773692890496     
  0.252682338733459       0.253560209432008       0.254407333620745     
  0.255223743355358       0.256009473457967       0.256764560915480     
  0.257489044331337       0.258182963429134       0.258846358595486     
  0.259479270473903       0.260081739603455       0.260653806084260     
  0.261195509289317       0.261706887602253       0.262187978187037     
  0.262638816792334       0.263059437568787       0.263449872915423     
  0.263810153351034       0.264140307395759       0.264440361473365     
  0.264710339820670       0.264950264422904       0.265160154957658     
  0.265340028731298       0.265489900644287       0.265609783165938     
  0.265699686292128       0.265759617532372       0.265789581902123     
  0.265789581902123       0.265759617532372       0.265699686292129     
  0.265609783165938       0.265489900644287       0.265340028731298     
  0.265160154957658       0.264950264422905       0.264710339820670     
  0.264440361473364       0.264140307395759       0.263810153351034     
  0.263449872915423       0.263059437568788       0.262638816792334     
  0.262187978187037       0.261706887602253       0.261195509289317     
  0.260653806084260       0.260081739603456       0.259479270473904     
  0.258846358595486       0.258182963429135       0.257489044331338     
  0.256764560915480       0.256009473457967       0.255223743355358     
  0.254407333620745       0.253560209432008       0.252682338733460     
  0.251773692890496       0.250834247399699       0.249863982660842     
  0.248862884805685       0.247830946587849       0.246768168334830     
  0.245674558961291       0.244550137043287       0.243394931952037     
  0.242208985046086       0.240992350918800       0.239745098699739     
  0.238467313399953       0.237159097301354       0.235820571398179     
  0.234451876850203       0.233053176463171       0.231624656205882     
  0.230166526716418       0.228679024805886       0.227162414972936     
  0.225616990885620       0.224043076818083       0.222441029074961     
  0.220811237353260       0.219154126038575       0.217470155427355     
  0.215759822886610       0.214023663909844       0.212262253074490     
  0.210476204912512       0.208666174648199       0.206832858843819     
  0.204976995928972       0.203099366598577       0.201200794110938     
  0.199282144465384       0.197344326477363       0.195388291775379     
  0.193415034687610       0.191425592079288       0.189421043129069     
  0.187402509061279       0.185371152876604       0.183328179091163     
  0.181274833502311       0.179212403005926       0.177142215525046     
  0.175065640037149       0.172984086735182       0.170899007372893     
  0.168811895799042       0.166724288690552       0.164637766532723     
  0.162553954842038       0.160474525623445       0.158401199085161     
  0.156335745589642       0.154279987816525       0.152235803109936     
  0.150205125964357       0.148189950592240       0.146192333501549     
  0.144214395998216       0.142258326514469       0.140326382651787     
  0.138420892812997       0.136544257287704       0.134698948651123     
  0.132887511325542       0.131112560153853       0.129376777838526     
  0.127682911105224       0.126033765456361       0.124432198409547     
  0.122881111128246       0.121383438376095       0.119942136775246     
  0.118560171368256       0.117240500537488       0.115986059376619     
  0.114799741645413       0.113684380500863       0.112642728234017     
  0.111677435278625       0.110791028807286       0.109985891250415     
  0.109264239112401       0.108628102457262       0.108079305443560     
  0.107619448303197       0.107249891119558       0.106971739729954     
  0.106785834069970       0.106692739200041       0.116315449837533     
  0.116416632601133       0.116618688071078       0.116920999536108     
  0.117322650334022       0.117822433699051       0.118418865556415     
  0.119110199985351       0.119894447012266       0.120769392376815     
  0.121732618863876       0.122781528782404       0.123913367162167     
  0.125125245268137       0.126414164015612       0.127777036916508     
  0.129210712218799       0.130711993934847       0.132277661519336     
  0.133904487988928       0.135589256330750       0.137328774106195     
  0.139119886191820       0.140959485656941       0.142844522809051     
  0.144772012480891       0.146739039660156       0.148742763580160     
  0.150780420425841       0.152849324804092       0.154946870142842     
  0.157070528185914       0.159217847745284       0.161386452866911     
  0.163574040558578       0.165778378214797       0.167997300860628     
  0.170228708323130       0.172470562421589       0.174720884252866     
  0.176977751635825       0.179239296760616       0.181503704074551     
  0.183769208432090       0.186034093520501       0.188296690552079     
  0.190555377221456       0.192808576918494       0.195054758181352     
  0.197292434342339       0.199520163365583       0.201736547844209     
  0.203940235100995       0.206129917404253       0.208304332234496     
  0.210462262585163       0.212602537275518       0.214724031246480     
  0.216825665810663       0.218906408844778       0.220965274912151     
  0.223001325273934       0.225013667810479       0.227001456824086     
  0.228963892716238       0.230900221551959       0.232809734481519     
  0.234691767034950       0.236545698309965       0.238370950025881     
  0.240166985467194       0.241933308329722       0.243669461459694     
  0.245375025508674       0.247049617513193       0.248692889410697     
  0.250304526483670       0.251884245785162       0.253431794511859     
  0.254946948358802       0.256429509878561       0.257879306819296     
  0.259296190481814       0.260680034098845       0.262030731241799     
  0.263348194253420       0.264632352726370       0.265883152033843     
  0.267100551909469       0.268284525083615       0.269435055982586     
  0.270552139489558       0.271635779770422       0.272685989167709     
  0.273702787160314       0.274686199390261       0.275636256756366     
  0.276552994571755       0.277436451784833       0.278286670263307     
  0.279103694136826       0.279887569191813       0.280638342331048     
  0.281356061073665       0.282040773104958       0.282692525875782     
  0.283311366239255       0.283897340132333       0.284450492284756     
  0.284970865968495       0.285458502771352       0.285913442395640     
  0.286335722496109       0.286725378527724       0.287082443616285     
  0.287406948446838       0.287698921156948       0.287958387269814     
  0.288185369625713       0.288379888320220       0.288541960651517     
  0.288671601090732       0.288768821244455       0.288833629830326     
  0.288866032671489       0.288866032671490       0.288833629830326     
  0.288768821244455       0.288671601090732       0.288541960651517     
  0.288379888320220       0.288185369625714       0.287958387269814     
  0.287698921156948       0.287406948446838       0.287082443616284     
  0.286725378527724       0.286335722496109       0.285913442395641     
  0.285458502771352       0.284970865968495       0.284450492284756     
  0.283897340132333       0.283311366239255       0.282692525875782     
  0.282040773104958       0.281356061073666       0.280638342331048     
  0.279887569191814       0.279103694136826       0.278286670263307     
  0.277436451784833       0.276552994571755       0.275636256756366     
  0.274686199390261       0.273702787160315       0.272685989167709     
  0.271635779770423       0.270552139489558       0.269435055982586     
  0.268284525083615       0.267100551909469       0.265883152033843     
  0.264632352726370       0.263348194253420       0.262030731241799     
  0.260680034098845       0.259296190481814       0.257879306819296     
  0.256429509878560       0.254946948358802       0.253431794511859     
  0.251884245785162       0.250304526483670       0.248692889410697     
  0.247049617513193       0.245375025508674       0.243669461459694     
  0.241933308329722       0.240166985467194       0.238370950025881     
  0.236545698309965       0.234691767034950       0.232809734481519     
  0.230900221551959       0.228963892716238       0.227001456824086     
  0.225013667810479       0.223001325273934       0.220965274912152     
  0.218906408844778       0.216825665810662       0.214724031246480     
  0.212602537275519       0.210462262585164       0.208304332234496     
  0.206129917404253       0.203940235100995       0.201736547844208     
  0.199520163365583       0.197292434342339       0.195054758181352     
  0.192808576918494       0.190555377221456       0.188296690552079     
  0.186034093520501       0.183769208432090       0.181503704074551     
  0.179239296760616       0.176977751635825       0.174720884252866     
  0.172470562421589       0.170228708323130       0.167997300860628     
  0.165778378214797       0.163574040558577       0.161386452866911     
  0.159217847745284       0.157070528185914       0.154946870142842     
  0.152849324804092       0.150780420425841       0.148742763580160     
  0.146739039660156       0.144772012480891       0.142844522809051     
  0.140959485656941       0.139119886191820       0.137328774106195     
  0.135589256330750       0.133904487988928       0.132277661519336     
  0.130711993934847       0.129210712218799       0.127777036916508     
  0.126414164015611       0.125125245268137       0.123913367162167     
  0.122781528782403       0.121732618863876       0.120769392376815     
  0.119894447012266       0.119110199985351       0.118418865556415     
  0.117822433699051       0.117322650334022       0.116920999536108     
  0.116618688071078       0.116416632601133       0.116315449837533     
  0.125911615497987       0.126020711208802       0.126238566996970     
  0.126564515303984       0.126997563935861       0.127536406784528     
  0.128179437750880       0.128924767560396       0.129770243120897     
  0.130713469010169       0.131751830659657       0.132882518776630     
  0.134102554538293       0.135408815108517       0.136798059038473     
  0.138266951141295       0.139812086474904       0.141430013106233     
  0.143117253389337       0.144870323544520       0.146685751364201     
  0.148560091956336       0.150489941456464       0.152471948708757     
  0.154502824968256       0.156579351691032       0.158698386525374     
  0.160856867645043       0.163051816584328       0.165280339742371     
  0.167539628735531       0.169826959779627       0.172139692277266     
  0.174475266781122       0.176831202492715       0.179205094444240     
  0.181594610492940       0.183997488245835       0.186411532013774     
  0.188834609876329       0.191264650924222       0.193699642727312     
  0.196137629066580       0.198576707955168       0.201015029954729     
  0.203450796788278       0.205882260238558       0.208307721323057     
  0.210725529728976       0.213134083457620       0.215531828669465     
  0.217917259701040       0.220288919210151       0.222645398418404     
  0.224985337411221       0.227307425489898       0.229610401521763     
  0.231893054267350       0.234154222661633       0.236392796030510     
  0.238607714227765       0.240797967654441       0.242962597174790     
  0.245100693902585       0.247211398854606       0.249293902475868     
  0.251347444011359       0.253371310743148       0.255364837105762     
  0.257327403659408       0.259258435942419       0.261157403216254     
  0.263023817101400       0.264857230118972       0.266657234136981     
  0.268423458764965       0.270155569679016       0.271853266896515     
  0.273516283013807       0.275144381426922       0.276737354549460     
  0.278295022010713       0.279817228873475       0.281303843877725     
  0.282754757709108       0.284169881305332       0.285549144204784     
  0.286892492950866       0.288199889554667       0.289471310016864     
  0.290706742916018       0.291906188064347       0.293069655235395     
  0.294197162964490       0.295288737418785       0.296344411341463     
  0.297364223067033       0.298348215607009       0.299296435803007     
  0.300208933547841       0.301085761069789       0.301926972275508     
  0.302732622155737       0.303502766246998       0.304237460140078     
  0.304936759029128       0.305600717324466       0.306229388304158     
  0.306822823787253       0.307381073863204       0.307904186636552     
  0.308392208010858       0.308845181502948       0.309263148073768     
  0.309646145984435       0.309994210667604       0.310307374619280     
  0.310585667312386       0.310829115117319       0.311037741234455     
  0.311211565641186       0.311350605042481       0.311454872842017     
  0.311524379110721       0.311559130567866       0.311559130567866     
  0.311524379110721       0.311454872842017       0.311350605042481     
  0.311211565641186       0.311037741234455       0.310829115117319     
  0.310585667312386       0.310307374619280       0.309994210667604     
  0.309646145984435       0.309263148073768       0.308845181502949     
  0.308392208010859       0.307904186636553       0.307381073863204     
  0.306822823787253       0.306229388304158       0.305600717324466     
  0.304936759029128       0.304237460140078       0.303502766246999     
  0.302732622155737       0.301926972275509       0.301085761069789     
  0.300208933547841       0.299296435803008       0.298348215607010     
  0.297364223067033       0.296344411341463       0.295288737418785     
  0.294197162964490       0.293069655235395       0.291906188064347     
  0.290706742916018       0.289471310016864       0.288199889554667     
  0.286892492950866       0.285549144204784       0.284169881305331     
  0.282754757709108       0.281303843877725       0.279817228873475     
  0.278295022010714       0.276737354549460       0.275144381426922     
  0.273516283013807       0.271853266896515       0.270155569679016     
  0.268423458764965       0.266657234136982       0.264857230118973     
  0.263023817101400       0.261157403216254       0.259258435942419     
  0.257327403659408       0.255364837105762       0.253371310743148     
  0.251347444011359       0.249293902475869       0.247211398854606     
  0.245100693902585       0.242962597174790       0.240797967654441     
  0.238607714227765       0.236392796030510       0.234154222661633     
  0.231893054267350       0.229610401521763       0.227307425489898     
  0.224985337411221       0.222645398418405       0.220288919210151     
  0.217917259701040       0.215531828669465       0.213134083457620     
  0.210725529728976       0.208307721323057       0.205882260238558     
  0.203450796788278       0.201015029954729       0.198576707955168     
  0.196137629066580       0.193699642727312       0.191264650924222     
  0.188834609876329       0.186411532013774       0.183997488245835     
  0.181594610492940       0.179205094444240       0.176831202492715     
  0.174475266781122       0.172139692277266       0.169826959779627     
  0.167539628735531       0.165280339742371       0.163051816584328     
  0.160856867645043       0.158698386525374       0.156579351691032     
  0.154502824968256       0.152471948708757       0.150489941456464     
  0.148560091956336       0.146685751364201       0.144870323544520     
  0.143117253389337       0.141430013106233       0.139812086474904     
  0.138266951141295       0.136798059038473       0.135408815108516     
  0.134102554538293       0.132882518776630       0.131751830659657     
  0.130713469010169       0.129770243120896       0.128924767560396     
  0.128179437750880       0.127536406784528       0.126997563935860     
  0.126564515303984       0.126238566996970       0.126020711208802     
  0.125911615497987       0.135498312533034       0.135615130659411     
  0.135848406194850       0.136197421713238       0.136661110950368     
  0.137238070390174       0.137926574297278       0.138724592871126     
  0.139629813144483       0.140639662171235       0.141751332036816     
  0.142961806188757       0.144267886595380       0.145666221238646     
  0.147153331460436       0.148725638728096       0.150379490426129     
  0.152111184317601       0.153916991388742       0.155793176850910     
  0.157736019109967       0.159741826614228       0.161806952512113     
  0.163927807115238       0.166100868226700       0.168322689408932     
  0.170589906326544       0.172899241307978       0.175247506294568     
  0.177631604372779       0.180048530074178       0.182495368642120     
  0.184969294454551       0.187467568786043       0.189987537082331     
  0.192526625902675       0.195082339672207       0.197652257367558     
  0.200234029241598       0.202825373678883       0.205424074240975     
  0.208027976965670       0.210634987950484       0.213243071250301     
  0.215850247102154       0.218454590454648       0.221054229817853     
  0.223647346410176       0.226232173573295       0.228806996424886     
  0.231370151713696       0.233920027866247       0.236455065166775     
  0.238973756032370       0.241474645362086       0.243956330924313     
  0.246417463750398       0.248856748501515       0.251272943778997     
  0.253664862365184       0.256031371373257       0.258371392274790     
  0.260683900811065       0.262967926765610       0.265222553600427     
  0.267446917934413       0.269640208866369       0.271801667154568     
  0.273930584260442       0.276026301244471       0.278088207528612     
  0.280115739544803       0.282108379260743       0.284065652603169     
  0.285987127791634       0.287872413598685       0.289721157550843     
  0.291533044069892       0.293307792567638       0.295045155536162     
  0.296744916618751       0.298406888676993       0.300030911867222     
  0.301616851742385       0.303164597398501       0.304674059642194     
  0.306145169212200       0.307577875062818       0.308972142703816     
  0.310327952613204       0.311645298711090       0.312924186912451     
  0.314164633755680       0.315366665107751       0.316530314947318     
  0.317655624223731       0.318742639794477       0.319791413437427     
  0.320802000935676       0.321774461235746       0.322708855668450     
  0.323605247246155       0.324463700013903       0.325284278455214     
  0.326067046966977       0.326812069371868       0.327519408495121     
  0.328189125775333       0.328821280908501       0.329415931555664     
  0.329973133060319       0.330492938210579       0.330975397032519     
  0.331420556597627       0.331828460865280       0.332199150546613     
  0.332532662976085       0.332829032006599       0.333088287930053     
  0.333310457398841       0.333495563365083       0.333643625017806     
  0.333754657753129       0.333828673146261       0.333865678915360     
  0.333865678915359       0.333828673146261       0.333754657753129     
  0.333643625017805       0.333495563365083       0.333310457398841     
  0.333088287930053       0.332829032006599       0.332532662976086     
  0.332199150546613       0.331828460865280       0.331420556597627     
  0.330975397032519       0.330492938210579       0.329973133060319     
  0.329415931555664       0.328821280908502       0.328189125775333     
  0.327519408495121       0.326812069371868       0.326067046966977     
  0.325284278455214       0.324463700013904       0.323605247246155     
  0.322708855668451       0.321774461235746       0.320802000935676     
  0.319791413437427       0.318742639794477       0.317655624223731     
  0.316530314947318       0.315366665107751       0.314164633755680     
  0.312924186912451       0.311645298711091       0.310327952613205     
  0.308972142703816       0.307577875062818       0.306145169212200     
  0.304674059642194       0.303164597398501       0.301616851742385     
  0.300030911867222       0.298406888676993       0.296744916618750     
  0.295045155536162       0.293307792567638       0.291533044069892     
  0.289721157550843       0.287872413598685       0.285987127791634     
  0.284065652603170       0.282108379260743       0.280115739544803     
  0.278088207528612       0.276026301244471       0.273930584260442     
  0.271801667154568       0.269640208866370       0.267446917934413     
  0.265222553600427       0.262967926765610       0.260683900811065     
  0.258371392274790       0.256031371373257       0.253664862365184     
  0.251272943778997       0.248856748501515       0.246417463750398     
  0.243956330924313       0.241474645362086       0.238973756032370     
  0.236455065166775       0.233920027866247       0.231370151713696     
  0.228806996424886       0.226232173573295       0.223647346410176     
  0.221054229817853       0.218454590454648       0.215850247102155     
  0.213243071250301       0.210634987950484       0.208027976965670     
  0.205424074240975       0.202825373678883       0.200234029241598     
  0.197652257367558       0.195082339672207       0.192526625902675     
  0.189987537082331       0.187467568786043       0.184969294454551     
  0.182495368642120       0.180048530074178       0.177631604372778     
  0.175247506294568       0.172899241307978       0.170589906326544     
  0.168322689408931       0.166100868226700       0.163927807115238     
  0.161806952512113       0.159741826614228       0.157736019109967     
  0.155793176850910       0.153916991388742       0.152111184317601     
  0.150379490426128       0.148725638728096       0.147153331460436     
  0.145666221238646       0.144267886595379       0.142961806188757     
  0.141751332036816       0.140639662171235       0.139629813144483     
  0.138724592871126       0.137926574297278       0.137238070390174     
  0.136661110950368       0.136197421713238       0.135848406194850     
  0.135615130659411       0.135498312533034       0.145092955016323     
  0.145217288320520       0.145465569716060       0.145837033082125     
  0.146330539834745       0.146944591354472       0.147677345109876     
  0.148526634130924       0.149489989414426       0.150564664777872     
  0.151747663658391       0.153035767316871       0.154425563916600     
  0.155913477946495       0.157495799471380       0.159168712742157     
